"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"scopus";"";"10.5055/ajdm.2012.0095";"Impact of coping styles on post-traumatic stress disorder and depressive symptoms among pregnant women exposed to Hurricane Katrina.";"Oni, O.; Harville, E.W.; Xiong, X.; Buekens, P.";"American journal of disaster medicine";"2012";"7";"3";"199-209";"";"Experiencing natural disasters such as hurricanes is associated with post-traumatic stress disorder (PTSD) and depression. We examined the role played by perceived stress and coping styles in explaining and modifying this association among pregnant women exposed to Hurricane Katrina. The study comprised 192 women (133 from New Orleans and 59 from Baton Rouge) who were pregnant during Hurricane Katrina or became pregnant immediately after the hurricane. Women were interviewed regarding their hurricane experience, perceived stress, and mental health outcomes. Coping styles was assessed using the Brief COPE, PTSD symptoms using the Post-Traumatic Checklist, and depressive symptoms using the Edinburgh Depression Scale. Multivariable regression models were run to determine the effects of coping styles on mental health and the interactions among coping styles, hurricane experience, and perceived stress on mental health. Apart from the positive reframing and humor coping styles, all coping styles correlated positively with PTSD or depression (p < 0.05). The instrumental support, denial, venting, and behavioral disengagement coping styles were significantly associated with worsened PTSD symptoms among those who reported higher perceived stress (p < 0.05). Use of a humor coping style seemed to reduce the effect of perceived stress on depressive symptoms (p = 0.02 for interaction) while use of instrumental support (p = 0.04) and behavioral disengagement (p < 0.01) were both associated with more symptoms of depression among those who perceived more stress. There were no strong interactions between coping style and hurricane experience. Coping styles are potential moderators of the effects of stress on mental health of pregnant women.";"adaptive behavior; adult; article; comorbidity; depression; female; human; hurricane; mental health; mother; posttraumatic stress disorder; pregnancy; pregnancy complication; pregnant woman; psychological aspect; questionnaire; social support; statistics; United States; women's health; Adaptation, Psychological; Adult; Comorbidity; Cyclonic Storms; Depression; Female; Humans; Louisiana; Mental Health; Mothers; Pregnancy; Pregnancy Complications; Pregnant Women; Questionnaires; Social Support; Stress Disorders, Post-Traumatic; Women's Health; Young Adult; MLCS; MLOWN";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871858471&doi=10.5055%2Fajdm.2012.0095&partnerID=40&md5=f8b7abf92afd5025b7e95f458a5c82f7"
"scopus";"";"10.1093/humrep/der390";"Prenatal stress, gestational age and secondary sex ratio: The sex-specific effects of exposure to a natural disaster in early pregnancy";"Torche, F.; Kleinhaus, K.";"Human Reproduction";"2012";"27";"2";"558-567";"";"BACKGROUND: Previous research suggests that maternal exposure to acute stress has a negative impact on the duration of pregnancy, and that this effect may vary by the time of exposure. It has also been proposed that stress exposure reduces the ratio of male-to-female births. To date, no study has jointly examined both outcomes, although they may be strongly related. Using population-level data with no selectivity, we jointly study the sex-specific effect of stress on the duration of pregnancy and the observed sex ratio among pregnant women exposed to a major earthquake in Chile. METHODS: In a quasi-experimental design, women exposed to the earthquake in different months of gestation were compared with women pregnant 1 year earlier. Estimates from a comparison group of pregnant women living in areas not affected by the earthquake were also examined to rule out confounding trends. Regression models were used to measure the impact of earthquake exposure on gestational age and preterm birth by sex across month of gestation. A counterfactual simulation was implemented to assess the effect of the earthquake on the secondary sex ratio accounting for the differential impact of stress on gestational age by sex. RESULTS: Earthquake exposure in Months 2 and 3 of gestation resulted in a significant decline in gestational age and increase in preterm delivery. Effects varied by sex, and were much larger for female than male pregnancies. Among females, the probability of preterm birth increased by 0.038 [95% confidence interval (CI): 0.005, 0.072] in Month 2 and by 0.039 (95% CI: 0.002, 0.075) in Month 3. Comparable increases for males were insignificant at the conventional P < 0.05 level. After accounting for the sex-specific impact on gestational age, a decline in the male-to-female ratio in Month 3 of exposure was detected [-0.058 (95% CI: -0.113, -0.003)]. CONCLUSIONS: Maternal exposure to an exogenous stressor early but not late in the pregnancy affects gestational age and the probability of preterm birth. This effect is much stronger in females than males. Stress exposure in early pregnancy may also contribute to a decline in the ratio of male-to-female live births in exposed cohorts. © The Author 2011. Published by Oxford University Press. All rights reserved.";"gestational age; maternal stress; natural disaster; preterm birth; secondary sex ratio; adult; article; Chile; earthquake; environmental exposure; female; fetus; first trimester pregnancy; gestational age; human; major clinical study; male; natural disaster; premature labor; prenatal exposure; prenatal stress; sex difference; sex ratio";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855904372&doi=10.1093%2Fhumrep%2Fder390&partnerID=40&md5=8e05d17c7bec4109a635dcd0ada4481b"
"scopus";"";"10.2190/HS.42.1.f";"An unexpected mortality increase in the United States follows arrival of the radioactive plume from Fukushima: Is there a correlation?";"Mangano, J.; Sherman, J.";"International Journal of Health Services";"2012";"42";"1";"47-64";"";"The multiple nuclear meltdowns at the Fukushima plants beginning on March 11, 2011, are releasing large amounts of airborne radioactivity that has spread throughout Japan and to other nations; thus, studies of contamination and health hazards are merited. In the United States, Fukushima fallout arrived just six days after the earthquake, tsunami, and meltdowns. Some samples of radioactivity in precipitation, air, water, and milk, taken by the U.S. government, showed levels hundreds of times above normal; however, the small number of samples prohibits any credible analysis of temporal trends and spatial comparisons. U.S. health officials report weekly deaths by age in 122 cities, about 25 to 35 percent of the national total. Deaths rose 4.46 percent from 2010 to 2011 in the 14 weeks after the arrival of Japanese fallout, compared with a 2.34 percent increase in the prior 14 weeks. The number of infant deaths after Fukushima rose 1.80 percent, compared with a previous 8.37 percent decrease. Projecting these figures for the entire United States yields 13,983 total deaths and 822 infant deaths in excess of the expected. These preliminary data need to be followed up, especially in the light of similar preliminary U.S. mortality findings for the four months after Chernobyl fallout arrived in 1986, which approximated final figures. © 2012, Baywood Publishing Co., Inc.";"atmospheric pollution; Chernobyl accident; correlation; health risk; milk; mortality; plume; public health; radioactive pollution; sampling; spatiotemporal analysis; water pollution; Fukushima; Honshu; Japan; Tohoku; United States";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455193157&doi=10.2190%2FHS.42.1.f&partnerID=40&md5=09a1b34e6ee097848a92b29a283df875"
"scopus";"";"10.1038/pr.2011.18";"Prenatal exposure to a natural disaster increases risk for obesity in 5-year-old children";"Dancause, K.N.; Laplante, D.P.; Fraser, S.; Brunet, A.; Ciampi, A.; Schmitz, N.; King, S.";"Pediatric Research";"2012";"71";"1";"126-131";"";"Introduction: An adverse environment in utero, including exposure to prenatal maternal stress (PNMS), can result in poor birth outcomes such as low birth weight, which increases risk of later cardiometabolic diseases such as hypertension and obesity. It is unclear to what extent PNMS influences obesity risk independent of its impact on birth characteristics, especially among humans. Our objective was to determine whether PNMS resulting from a natural disaster influenced risk of childhood obesity. Results: Eight children with high objective PNMS exposure (14.5%) were obese compared to one child (1.8%) with low exposure (P = 0.02). Objective PNMS increased obesity risk (model 1, P = 0.02, odds ratio = 1.37) after controlling for other potential risk factors. Discussion: Results suggest that PNMS might be an independent risk factor in the development of childhood obesity.Methods:Participants included 111 women who were pregnant during the January 1998 Québec Ice Storm or who conceived within the following 3 months and their children. We tested associations between objective and subjective PNMS from the storm and childhood obesity status at age 5, controlling for childrens birth characteristics and breastfeeding status; household socioeconomic status; maternal obstetric complications, life events and smoking during pregnancy, psychological functioning, and height (model 1, n = 111) or BMI (for a subset of 69 participants, model 2).";"article; body mass; breast feeding; child; childhood disease; female; high risk patient; human; life event; male; maternal smoking; maternal stress; natural disaster; obesity; prenatal exposure; preschool child; priority journal; psychological aspect; risk factor; social status; Birth Weight; Child, Preschool; Disasters; Female; Humans; Male; Obesity; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Risk Factors";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655182987&doi=10.1038%2Fpr.2011.18&partnerID=40&md5=692bb1063c20faa97439bfb63784fb4f"
"scopus";"";"10.1088/0952-4746/31/4/N01";"Follow-up study of a pregnant woman 16 years after exposure in the Xinzhou radiation accident";"Zhang, Z.-H.; Liang, L.; Zhang, S.-L.; Jia, T.-Z.; Liu, Q.-J.; Ma, L.-W.; Su, X.; Liu, Y.; Chen, S.; Qing, B.; Cao, B.-S.; Xiao, Y.; Ying, W.-C.; Zhang, Y.; Wang, W.-X.; Wang, Z.-Y.";"Journal of Radiological Protection";"2011";"31";"4";"489-494";"";"To investigate the late effects of radiation on child-bearing women, a follow-up study was performed on a 39-year-old survivor 16 years after a 60Co radiation accident. The woman, Fang, was 19 weeks pregnant at the time of exposure. Physical examinations, a full range of clinical laboratory and imaging tests, as well as cytogenetic analyses were conducted to evaluate Fang's current health conditions. Fang shows the appearance of premature ageing and has a decreased menstrual period. Laboratory studies and imaging tests suggest nodular goitre disease and osteoporosis. Otherwise, no apparent abnormalities were found in the major organs. No malignant tumours were detected by either tumour markers or imaging tests. However, the existence of chromosome aberrations warrants long-term follow-up for tumour incidence in the future. Fang became pregnant 8 years after the accident, but suffered a miscarriage due to the death of the foetus at 6 months into the pregnancy. In conclusion, our findings suggest that the intrauterine death of the foetus might be associated with the previous exposure. There is no evidence of malignant tumours as of the date of the follow-up study. Non-cancerous diseases, i.e.thyroid disease and osteoporosis, which may be related to radiation exposure, are the major manifestations of the long-term effects of the accident. © 2011 IOP Publishing Ltd.";"Chromosome aberration; Cytogenetic analysis; Follow-up Studies; Health condition; Imaging tests; Laboratory studies; Late effects; Long-term effects; Long-term follow-up; Pregnant woman; Radiation accident; Radiation Exposure; Accidents; Tumors; Radiation effects; adult; article; case report; China; environmental exposure; female; follow up; human; nuclear accident; osteoporosis; pregnancy; pregnancy complication; prenatal exposure; radiation injury; survivor; thyroid disease; Adult; Environmental Exposure; Female; Follow-Up Studies; Humans; Osteoporosis; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Radiation Injuries; Radioactive Hazard Release; Survivors; Thyroid Diseases";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81555222866&doi=10.1088%2F0952-4746%2F31%2F4%2FN01&partnerID=40&md5=0aaa51a0c70340309c948bbc9c8583ab"
"scopus";"";"10.1016/j.earlhumdev.2011.06.007";"Disaster-related prenatal maternal stress influences birth outcomes: Project Ice Storm";"Dancause, K.N.; Laplante, D.P.; Oremus, C.; Fraser, S.; Brunet, A.; King, S.";"Early Human Development";"2011";"87";"12";"813-820";"";"Background: Previous research suggests that prenatal maternal stress (PNMS) impacts birth outcomes, but many human studies cannot distinguish between the effects of different types of stressors or examine effects of exposure timing on outcomes. Objectives: Our goal was to determine how timing and severity of exposure during pregnancy to objective and subjective stress due to a natural disaster influenced gestation length and fetal growth patterns. Methods: We assessed objective and subjective PNMS levels among 172 women exposed to an ice storm during or shortly before pregnancy. We analyzed associations between PNMS levels and outcomes (gestation length, birth weight, birth length, head circumference, and growth ratios), controlling for other variables such as age, obstetric complications, socioeconomic status, and trait anxiety. Results: Gestation lengths and predicted birth weights were shorter among participants exposed to the ice storm during early to mid pregnancy, compared to 3. rd trimester and pre-pregnancy exposure. Birth lengths were shorter in the sample compared to population references, and predicted values were shorter among participants with a ""discrepancy"" between their objective and subjective PNMS levels. High objective PNMS levels predicted smaller head circumferences in early pregnancy, but we also observed patterns in predicted values of head circumference to birth length ratios suggesting the sparing of brain development relative to birth length among boys in early pregnancy. These sparing effects decreased in later pregnancy. Conclusions: Exposure to stressful events during pregnancy influences birth outcomes independently of other factors. Exposure timing, newborn sex, and the type of stressor influence the effects observed. © 2011 Elsevier Ireland Ltd.";"Birth length; Birth weight; Gestational age; Pregnancy; Stress; adult; age; anxiety; article; birth length; birth weight; body height; brain development; comparative study; controlled study; disaster related prenatal maternal stress; disease severity; female; fetus growth; first trimester pregnancy; gestation period; head circumference; human; ice storm; major clinical study; male; maternal stress; natural disaster; newborn; outcome assessment; prediction; predictive value; pregnancy complication; pregnancy outcome; prenatal exposure; prenatal stress; second trimester pregnancy; social status; third trimester pregnancy; Body Size; Disasters; Female; Fetal Development; Gestational Age; Humans; Ice; Male; Pregnancy; Pregnancy Outcome; Quebec; Regression Analysis; Sex Factors; Stress, Psychological; Time Factors";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81455141439&doi=10.1016%2Fj.earlhumdev.2011.06.007&partnerID=40&md5=eca6817c7669ae2b768a081fa92530b2"
"scopus";"";"10.1597/10-019";"Natural disaster and crisis: Lessons learned about cleft and craniofacial care from Hurricane Katrina and the West Bank";"van Aalst, J.A.; Strauss, R.P.; Fox, L.; Cassell, C.H.; Stein, M.; Moses, M.; Alexander, M.E.";"Cleft Palate-Craniofacial Journal";"2011";"48";"6";"741-749";"";"Cleft care is generally characterized by staged, carefully timed surgeries and long-term, team-centered follow-up. Acute and chronic crises can wreak havoc on the comprehensive team care required by children with craniofacial anomalies. In addition, there is evidence that crises, including natural disasters and chronic disruptions, such as political turmoil and poverty, can lead to an increased incidence of craniofacial anomalies. The purpose of this article is to delineate the impact of acute and chronic crises on cleft care. Hurricane Katrina in New Orleans, Louisiana, in 2005, resulted in an acute crisis that temporarily disrupted the infrastructure necessary to deliver cleft care; chronic turmoil in the West Bank/Palestine has resulted in an absence of infrastructure to deliver cleft care. Through these central examples, this article will illustrate - through the prism of cleft care - the need for (1) disaster preparedness for acute crises, (2) changing needs following acute crises that may lead to persistent chronic disruption, and (3) baseline and long-term monitoring of population changes after a disaster has disrupted a health care delivery system.";"Cleft care; Congential anomalies; Craniofacial; Crisis; Disaster; birth defect; cleft palate; craniofacial malformation; health care delivery; human; hurricane; long term care; natural disaster; Palestine; patient care; politics; population research; priority journal; review; United States; Child; Child, Preschool; Cleft Lip; Cleft Palate; Cyclonic Storms; Delivery of Health Care; Disaster Planning; Disasters; Female; Humans; Infant; Infant, Newborn; Louisiana; Male; Middle East; Societies, Medical; War";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80655144859&doi=10.1597%2F10-019&partnerID=40&md5=282bebf370598fd7d8ab18bd523f6e51"
"scopus";"";"10.1097/EDE.0b013e31823031c5";"Heat waves and cause-specific mortality at all ages";"Basagana, X.; Sartini, C.; Barrera-Gómez, J.; Dadvand, P.; Cunillera, J.; Ostro, B.; Sunyer, J.; Medina-Ramón, M.";"Epidemiology";"2011";"22";"6";"765-772";"";"Background: Mortality has been shown to increase with extremely hot ambient temperatures. Details on the specific cause of mortality can be useful for improving preventive policies. Infants are often identified as a population that is vulnerable to extreme heat conditions; however, information on heat and infant mortality is scarce, with no studies reporting on cause-specific mortality. Methods: The study includes all deaths in the Catalonia region of Spain during the warm seasons of 1983-2006 (503,389 deaths). We used the case-crossover design to evaluate the association between the occurrence of extremely hot days (days with maximum temperature above the 95th percentile) and mortality. Total mortality and infant mortality were stratified into 66 and 8 causes of death, respectively. Results: Three consecutive hot days increased total daily mortality by 19%. We calculated that 1.6% of all deaths were attributable to heat. About 40% of attributable deaths did not occur during heat-wave periods. The causes of death that were increased included cardiovascular and respiratory diseases, mental and nervous system disorders, infectious and digestive system diseases, diabetes, and some external causes such as suicide. In infants, the effect of heat was observed on the same day and was detected only for conditions originating in the perinatal period (relative risk = 1.53 [95% confidence interval = 1.16-2.02]). Within the perinatal causes, cardiovascular, respiratory, digestive system, and hemorrhagic and hematologic disorders were the causes of death with stronger effects. Conclusions: Heat contributes to an increase in mortality from several causes. In infants, the first week of life is the most critical window of vulnerability. © 2011 Lippincott Williams & Wilkins.";"article; cardiovascular disease; cause of death; diabetes mellitus; digestive system disease; heat; human; infant mortality; infection; mental disease; mortality; neurologic disease; priority journal; respiratory tract disease; Spain; suicide; Adolescent; Adult; Age Factors; Aged; Aged, 80 and over; Cause of Death; Child; Child, Preschool; Disasters; Female; Hot Temperature; Humans; Humidity; Infant; Infant Mortality; Infant, Newborn; Male; Middle Aged; Mortality; Risk; Sex Factors; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053600585&doi=10.1097%2FEDE.0b013e31823031c5&partnerID=40&md5=9e5902727690affac08a2018d07ce684"
"scopus";"";"";"Did the earth move for you? Lessons from the Christchurch earthquake.";"Davies, L.";"Midwifery today with international midwife";"2011";"";"99";"58-69";"";"";"article; disaster; earthquake; emergency health service; female; health service; human; labor; midwife; New Zealand; nurse attitude; nursing; organization and management; posttraumatic stress disorder; pregnancy; pregnancy complication; pregnancy outcome; psychological aspect; women's health; Disasters; Earthquakes; Emergency Service, Hospital; Female; Humans; Labor, Obstetric; Maternal Health Services; Midwifery; Nurse's Role; Pregnancy; Pregnancy Complications; Pregnancy Outcome; Stress Disorders, Post-Traumatic; Women's Health";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055081014&partnerID=40&md5=b6e090a452c32d06a80d94d1229c92be"
"scopus";"";"10.1136/bmj.d2434";"Patients' psychological distress";"Takahashi, S.";"BMJ";"2011";"342";"7803";"";"";"";"potassium iodide; atomic bomb; aviation; birth defect; cancer incidence; cancer prevention; Chernobyl accident; distress syndrome; earthquake; gestational age; human; Japan; letter; leukemia; low energy radiation; nuclear power plant; pregnant woman; prenatal care; priority journal; radiation exposure; radiation response; thorax radiography; thyroid cancer; congenital malformation; female; mental stress; note; nuclear accident; pregnancy; psychological aspect; Abnormalities, Radiation-Induced; Female; Humans; Nuclear Power Plants; Pregnancy; Radioactive Hazard Release; Stress, Psychological";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959553701&doi=10.1136%2Fbmj.d2434&partnerID=40&md5=cdba1573a13ef9818159a7ec148e8b38"
"scopus";"";"10.1007/s10995-010-0576-9";"Impact of the red river catastrophic flood on women giving birth in North Dakota, 1994-2000";"Tong, V.T.; Zotti, M.E.; Hsia, J.";"Maternal and Child Health Journal";"2011";"15";"3";"281-288";"";"To document changes in birth rates, birth outcomes, and pregnancy risk factors among women giving birth after the 1997 Red River flood in North Dakota. We analyzed detailed county-level birth files pre-disaster (1994-1996) and post-disaster (1997-2000) in North Dakota. Crude birth rates and adjusted fertility rates were calculated. The demographic and pregnancy risk factors were described among women delivering singleton births. Logistic regression was conducted to examine associations between the disaster and low birth weight (<2,500 g), preterm birth (<37 weeks), and small for gestational age infants adjusting for confounders. The crude birth rate and direct-adjusted fertility rate decreased significantly after the disaster in North Dakota. The proportion of women giving birth who were older, non-white, unmarried, and had a higher education increased. Compared to pre-disaster, there were significant increases in the following maternal measures after the disaster: any medical risks (5.1-7.1%), anemia (0.7-1.1%), acute or chronic lung disease (0.4-0.5%), eclampsia (0.3-2.1%), and uterine bleeding (0.3-0.4%). In addition, there was a significant increase in births that were low birth weight (OR 1.11, 95%CI 1.03-1.21) and preterm (OR 1.09, 95% CI 1.03-1.16) after adjusting for maternal characteristics and smoking. Following the flood, there was an increase in medical risks, low birth weight, and preterm delivery among women giving birth in North Dakota. Further research that examines birth outcomes of women following a catastrophic disaster is warranted. © US Government 2010.";"Birth outcomes; Natural disaster; Pregnancy; age distribution; article; birth rate; birth weight; delivery; disaster; female; flooding; human; newborn; pregnancy; pregnancy outcome; prematurity; risk factor; socioeconomics; statistical model; statistics; United States; Age Distribution; Birth Rate; Birth Weight; Delivery, Obstetric; Disasters; Female; Floods; Humans; Infant, Newborn; Infant, Premature; Logistic Models; North Dakota; Pregnancy; Pregnancy Outcome; Premature Birth; Risk Factors; Socioeconomic Factors";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955691574&doi=10.1007%2Fs10995-010-0576-9&partnerID=40&md5=e43aee35b667df25b0b01d63224fe0e3"
