"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"scopus";"";"10.1038/s41598-025-34109-w";"Nature vs. nurture: parental care cushions agricultural drought impacts on child health in South Africa";"Phogole, B.; Molepo, D.; Sethusa, M.T.; Yessoufou, K.";"Scientific reports";"2026";"16";"1";"4053";"";"This study investigates the spatiotemporal trends of drought and its impact on child health in South Africa, focusing on low birth weight (LBW) and severe acute malnutrition in children under five. We collected data on child health indicators (LBW and malnutrition) and social determinants, including orphan status, child food poverty, proximity to clinics, water access, and sanitation access, from the Children's Institute at the University of Cape Town. Environmental data, comprising the Normalised Difference Vegetation Index (NDVI), Standardised Precipitation Evapotranspiration Index (SPEI), and maximum temperatures, were retrieved from MODIS, Global SPEI, and TerraClimate datasets, covering 2002 to 2022. We then fitted a series of linear regressions and combined them into a structural equation model to explore relationships between socio-environmental factors and child health outcomes. Results indicate that the Northern Cape, Western Cape, and Free State are highly vulnerable to agricultural drought, with NDVI showing a strong negative association with LBW and malnutrition. Orphan status emerged as a stronger predictor of malnutrition than drought. The impact of orphan status on malnutrition level is mediated by limited access to basic services such as water and sanitation. Proximity to clinics significantly influenced access to basic services, highlighting a double burden of healthcare and environmental deprivations. These findings expose the need for targeted interventions to enhance food security, water, and sanitation access, particularly for orphaned children, and to integrate drought mitigation into child health policies in South Africa. © 2026. The Author(s).";"Child health; Drought; Low birth weight; Malnutrition; NDVI; SPEI; agriculture; child health; drought; epidemiology; female; human; infant; low birth weight; male; newborn; preschool child; South Africa; Agriculture; Child Health; Child, Preschool; Droughts; Female; Humans; Infant; Infant, Low Birth Weight; Infant, Newborn; Male";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105029060236&doi=10.1038%2Fs41598-025-34109-w&partnerID=40&md5=4d2dca2d5c73aea4ab8b2259f62771d8"
"scopus";"";"10.1016/j.rx.2025.501796";"Introduction to Post-Mortem computed tomography";"Carballeira-Alvarez, A.";"Radiologia";"2026";"";"";"";"";"The international development of post-mortem computed tomography (PMCT) began in the 1990s and is now common practice in many countries. It is a complementary technique to other forensic investigations, with its utility well demonstrated in the literature. PMCT has shown greater sensitivity than autopsy in detecting foreign bodies, fractures—particularly facial and spinal—and gas collections. It has multiple applications, including cases of violent death (such as polytrauma, gunshot wounds, stab wounds and mass disasters), severely degraded bodies (either decomposed or charred), foetal death and sudden infant death. The semiology of PMCT differs from that of ante-mortem CT, and its interpretation should be carried out in close collaboration with the institute of forensic medicine by trained and experienced personnel. © 2025 SERAM.";"Forensic imaging; Post-mortem computed tomography; Post-mortem imaging; Post-mortem magnetic resonance imaging";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026999190&doi=10.1016%2Fj.rx.2025.501796&partnerID=40&md5=67de369e4a1454318813a7314ba114a8"
"scopus";"";"10.1097/HRP.0000000000000446";"Epigenetic Insights into the Impact of Disaster-Related Prenatal Stress: A Narrative Review";"Cao-Lei, L.; Vrantsidis, D.; Giesbrecht, G.F.";"Harvard review of psychiatry";"2026";"34";"1";"7-22";"";"Disaster-related prenatal maternal stress, whether due to natural or human-made crises, can have profound effects on offspring health and development. This narrative review synthesizes research findings on the epigenetic mechanisms through which prenatal maternal stress influences long-term offspring health outcomes. Focusing primarily on DNA methylation, we examine how exposure to stress during gestation alters the epigenetic profile and may contribute to mental, cognitive, and physical health vulnerabilities. Studies were categorized based on disaster type, including time-limited events such as hurricanes, floods, and earthquakes, and stressors like the COVID-19 pandemic and famine. Key findings highlight the timing of exposure, sex-specific epigenetic effects, and the potential for epigenetic markers to mediate stress-induced health outcomes. While considerable progress has been made, our review emphasizes the need for further research on how epigenetics may mediate mental health outcomes and the development of interventions that target these molecular mechanisms. © © 2026 President and Fellows of Harvard College.";"disaster; DNA methylation; epigenetics; mediation; prenatal maternal stress; disaster; DNA methylation; female; genetic epigenesis; genetics; human; mental stress; pregnancy; pregnancy complication; prenatal exposure delayed effect; Disasters; DNA Methylation; Epigenesis, Genetic; Female; Humans; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Stress, Psychological";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026840290&doi=10.1097%2FHRP.0000000000000446&partnerID=40&md5=e431af00d06bdcf8856501c87a87620c"
"scopus";"";"10.1016/j.jogn.2025.10.010";"Climate Change in Clinical Practice";"McDermott-Levy, R.; Huffling, K.; Kelly, M.M.; Rubinstein, S.";"JOGNN - Journal of Obstetric, Gynecologic, and Neonatal Nursing";"2026";"55";"1";"69-79";"";"Climate change has resulted in increased extreme weather events, including prolonged heat waves, extended wildfire regions and seasons, and more frequent hurricanes and flooding. These events create problems with access to health services, shelter, potable water, diminished air quality, and increased incidence of vector-borne disease that affect the health of pregnant women and families. Nurses caring for pregnant women must have the knowledge to identify and respond to climate change–related health risks. Nursing care related to heat, wildfires and wildfire smoke, hurricanes, and flooding must include accurate assessments and discharge planning that addresses women's health conditions within the context of environmental risks. The purpose of this article is to raise awareness of the clinical nursing care of pregnant women related to heat, wildfires, hurricanes, and flooding in the era of climate change. © 2026 Association of Women's Health, Obstetric and Neonatal Nurses";"climate change; flooding; hot temperature; hurricanes; nursing practice; pregnancy; wildfires; air quality; Article; awareness; blood volume; climate change; clinical practice; dehydration; dizziness; environmental exposure; environmental risk; flooding; glomerulonephritis; headache; health care system; health infrastructure; health service; maternal morbidity; physiology; preeclampsia; pregnant woman; questionnaire; temperature; thrombotic microangiopathy; ultrafiltration; vasodilatation; vector borne disease; weather; wildfire; female; human; hurricane; nurse attitude; pregnancy; pregnancy complication; prevention and control; Climate Change; Cyclonic Storms; Female; Floods; Humans; Nurse's Role; Pregnancy; Pregnancy Complications";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105025138877&doi=10.1016%2Fj.jogn.2025.10.010&partnerID=40&md5=4a05fb2fff701e7220f4a929e2df308b"
"scopus";"";"10.1016/j.bja.2025.10.028";"Managing obstetric anaesthesia during wartime: strategic lessons from the June 2025 Israeli hospital response";"Talmy, T.; Dangot, A.; Matot, I.; Aptekman, B.; Greenberger, C.; Weiniger, C.F.";"British Journal of Anaesthesia";"2026";"136";"1";"466-468";"";"";"armed conflict; disaster planning; health systems; obstetric anaesthesia; wartime medicine; blast injury; bradycardia; cesarean section; clinical protocol; disaster preparedness; disaster response; fetus distress; field hospital; health care system; health infrastructure; high volume hospital; human; instrumental delivery; Israeli; labor; leadership; Letter; mass disaster; neonatal intensive care unit; obstetric anesthesia; obstetric delivery; obstetric emergency; respiration control; simulation; strategic planning; threat; treatment indication; umbilical cord prolapse; war; controlled study; disaster planning; intravenous drug administration; letter; major clinical study";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024257154&doi=10.1016%2Fj.bja.2025.10.028&partnerID=40&md5=9bab11ba4ee0fba2cdb48eef443a917c"
"scopus";"";"10.1002/resp.70176";"Inhaled Corticosteroids for Asthma Treatment in Pregnancy: Benefit Versus Risk?";"Murphy, V.E.";"Respirology";"2026";"31";"1";"8-9";"";"See related article. © 2025 Asian Pacific Society of Respirology.";"asthma; congenital anomalies; exacerbations; inhaled corticosteroid; LABA; malformations; pregnancy; beta adrenergic receptor stimulating agent; corticosteroid; long acting beta agonist; nitric oxide; unclassified drug; anxiety; asthma; bacterial infection; birth weight; cigarette smoking; congenital malformation; depression; disease exacerbation; Editorial; eosinophil; general practitioner; gestational age; health care personnel; human; inhalational drug administration; pregnancy; wildfire; drug therapy; editorial; inhalation";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023426813&doi=10.1002%2Fresp.70176&partnerID=40&md5=b06ddd515664de04e14ba29ade4dba41"
"scopus";"";"10.1016/j.jogn.2025.04.006";"Associations Among Exposure to Wildfire Smoke In Utero and Neonatal Outcomes";"Marko, T.; Burduli, E.; James, L.; Walden, V.; Ghazvini, M.V.; Butterfield, P.; Amiri, S.; Postma, J.";"JOGNN - Journal of Obstetric, Gynecologic, and Neonatal Nursing";"2026";"55";"1";"43-56";"";"Objective: To examine associations between prenatal wildfire smoke exposure and neonatal outcomes. Design: Population-based retrospective analysis. Setting: Washington State. Participants: Data from 526,649 live births between 2010 and 2018. Methods: We used pooled cross-sectional birth records data with computed number of wildfire smoke days to examine effects of prenatal exposure on gestational age at birth, birth weight, Apgar scores, and NICU admissions using regression analysis. Results: We found small increases in gestational age with wildfire smoke exposure in trimester 1 (B = 0.003, 95% CI [.003, .004], p < .001), trimester 3 (B = 0.011, 95% CI [.011, .012], p < .001), and across pregnancy (B = 0.003, 95% CI [.003, .004], p < .001), and a small decrease in trimester 2 (B = –0.002, 95% CI [–.002, .002], p < .001). We observed small increases in birth weight with exposure in trimester 2 (B = 0.303, 95% CI [.201, .405], p < .001) and across pregnancy (B = 0.148, 95% CI = [.086, .210], p < .001). No differences were found for Apgar scores. Finally, we found a 0.003% increase in NICU admissions with exposure in trimesters 1 and 2 (OR = 1.00, 95% CI [1.002, 1.004], [1.001,1.004], respectively) and a 0.002% increase with exposure across pregnancy (OR = 1.002, 95% CI [1.001, 1.003]). Conclusion: Prenatal exposure to wildfire smoke had limited effects on neonatal outcomes. Although associations with gestational age and birth weight aligned with prior studies, our findings were not clinically meaningful. © 2026";"air pollution; infant; maternal health; neonatal; newborn; particulate matter; regression analysis; wildfires; adult; adverse event; Apgar score; birth weight; cross-sectional study; epidemiology; female; gestational age; human; maternal exposure; newborn; pregnancy; pregnancy outcome; prenatal exposure delayed effect; retrospective study; smoke; Washington; wildfire; Adult; Apgar Score; Birth Weight; Cross-Sectional Studies; Female; Gestational Age; Humans; Infant, Newborn; Maternal Exposure; Pregnancy; Pregnancy Outcome; Prenatal Exposure Delayed Effects; Retrospective Studies; Smoke; Wildfires";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009413992&doi=10.1016%2Fj.jogn.2025.04.006&partnerID=40&md5=a7d63dfe246533728b97b29bb25c2848"
"scopus";"";"10.15381/anales.v86i4.31486";"Guideline for the clinical practice of prevention and management of hypertensive disorders of pregnancy in primary health care";"Guevara, E.; Villagaray-Pacheco, N.; Pérez-Aliaga, C.; Caytuiro, H.; Vilchez Requejo, R.; Guevara Gonzalez, P.E.; Riesco de la Vega, G.S.; Mercedes Asmat Aquije, J.M.; Charri, J.C.; Jumpa-Armas, D.V.; Salvador-Salvador, S.; Timaná-Ruiz, R.; Huaringa-Marcelo, J.";"Anales de la Facultad de Medicina";"2025";"86";"4";"530-537";"";"The complexity of monsoonal systems in Indonesia, driven by large-scale ocean-atmosphere interactions and local climate variability, requires the practical use of models for accurate rainfall prediction. This study presents an enhanced forecasting model for the Indonesian Monsoon Index (IMI) that integrates the Autoregressive Integrated Moving Average (ARIMA) and Artificial Neural Network (ANN) methodologies. We utilized ERA5, the European Centre for Medium-Range Weather Forecasts v.5 global reanalysis, zonal wind data at 850 and 200 hPa, and 30 years of precipitation data validated against in situ observations. This data was used to develop a modified IMI and assess its applicability in two selected regions: the North Coast of Java and East Kalimantan Province. Seasonal ARIMA modeling indicates robust short-term predictive capabilities (R² = 0.90) for five-month forecasts despite diminished performance in the presence of non-linear patterns or sudden climatic transitions. To address these limitations, a hybrid ANN-ARIMA model was adopted, which improved forecast accuracy by up to 8 months while increasing correlation (R² = 0.91) and reducing the risk of overfitting. This hybrid model effectively captures irregular seasonal variations, outperforming the conventional ARIMA, and provides more advanced tools for long-term forecasting under variable climatic conditions. In addition, the analysis revealed a notable connection between rainfall anomalies on the North Coast of Java and specific phases of the monsoon index, highlighting a significant influence of monsoons on local weather patterns. The improved predictive capabilities of the hybrid model is valuable for planning and decision-making in agriculture, water management, and disaster preparedness. © (2025), (Universidad Nacional Mayor de San Marcos). All rights reserved.";"ANN; ARIMA; Artificial neural networks; autoregressive integrated moving average; monsoon modeling.; Article; clinical practice; clinical practice guideline; Embase; evidence based practice; GRADE approach; human; maternal hypertension; Medline; preeclampsia; pregnancy; primary health care";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105027209657&doi=10.15381%2Fanales.v86i4.31486&partnerID=40&md5=a782d14129200616a5e30d6ec29ec5ca"
"scopus";"";"10.1007/s13668-025-00627-2";"Progress of Eastern Mediterranean Countries towards Meeting USDA Dietary Guidelines for Pregnant Women: A Focused Review";"Mahfouz, R.; Sacre, Y.; Hanna–Wakim, L.; Hoteit, M.";"Current Nutrition Reports";"2025";"14";"1";"";"";"Purpose of Review: Pregnant women across the globe, in the Eastern Mediterranean Region (EMR), face various dietary obstacles during their pregnancy. In this region, characterized by diverse cultural preferences and traditions, emergencies such as conflicts, natural disasters, epidemics, and displacement continue to exist. This influences food insecurity in the region, particularly among pregnant women. This review aims to enhance maternal and fetal health by analyzing these nutritional challenges and assessing women's nutrient consumption in accordance with the USDA's 2020–2025 Nutritional Guidelines for Pregnant Women, with particular attention to significant nutrient deficiencies. It provides a comprehensive examination of the existing literature and data regarding maternal nutrition in the EMR, highlights deficiencies in data collection and analysis, calls for national surveys, and emphasizes the necessity of raising awareness about the adequate nutrition to improve health outcomes for mothers and their infants in the region. The USDA guidelines were selected for comparisons as they are internationally recognized standards. To enhance the analysis, WHO regional standards were also used, offering context-specific insights that complement the USDA framework. Recent Findings: Pregnant women in the EMR commonly experience nutrient inadequacies, particularly in carbohydrates, fruits, and vegetables. A healthy nutritious diet during pregnancy contributes to optimal fetal growth and increases the potential for long-term health for mothers and their offspring. Many antioxidants (vitamin A, C, and E, carotenoids and flavonoids) are derived from the inclusion of vegetables and fruits in pregnant women’s diets. Additionally, they also provide folates, potassium and fiber. Starchy carbohydrates and fiber containing whole grain cereals and vegetables are the fundamentals of a healthy diet allowing for good body’s functioning and providing energy as a primary source. Whole grain cereal products are particularly rich in minerals, vitamins, and dietary fibers. The study highlights lack of intake in milk and dairy products, sources of iodine, essential for cognitive fetal growth, in addition to an insufficient amount of vitamin D, which is protective against gestational diabetes, as well as vitamin C, essential for immunity and antioxidant properties. The findings emphasize the importance of conducting national surveys among pregnant women in the EMR Region countries to gain a clearer understanding of their food intake and inform the development of targeted interventions. Summary: The study focuses on significant nutrient deficiencies and dietary challenges faced by pregnant women in EMR, emphasizing the need for targeted surveys and educational initiatives. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.";"Dietary challenges; Eastern Mediterranean Region; Maternal nutrition; Micronutrients deficiencies; Nutrient inadequacies; Nutrition surveillance; Nutrition transition; Pregnant women; Public health policies; antioxidant; ascorbic acid; carbohydrate; carotenoid; flavonoid; folic acid; iodine; potassium; retinol; trace element; vitamin D; awareness; bakery product; cereal; clinical practice guideline; commercial phenomena; dairy product; dietary fiber; electronic medical record; epidemic; female; fetal health; fetus growth; food insecurity; food intake; gestational diabetes; health care policy; health outcome; healthy diet; human; maternal nutrition; natural disaster; nutritional deficiency; practice guideline; pregnancy; pregnant woman; progeny; public health; review; Southern Europe; therapy; vegetable; whole grain; diet; government; nutrition policy; pregnant person; United States; Diet; Diet, Healthy; Female; Humans; Maternal Nutritional Physiological Phenomena; Mediterranean Region; Nutrition Policy; Pregnancy; Pregnant People; United States Department of Agriculture";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218416666&doi=10.1007%2Fs13668-025-00627-2&partnerID=40&md5=6a80be6f43de3c55fbaf5ad39539bd90"
"scopus";"";"10.1215/00703370-12354082";"Severe Tornadoes and Infant Birth Weight in the United States";"Mark, N.; Raker, E.J.; Torrats-Espinosa, G.";"Demography";"2025";"62";"6";"2047-2073";"";"Increasing evidence links exposure to extreme weather events in utero with adverse health outcomes at birth, including lower birth weight. This research, however, often faces data limitations because natural disasters may be localized, often affecting some neighborhoods but not others, whereas outcome data are often available only at higher geographic levels, such as counties. In this article, we introduce a novel strategy for estimating the effects of geographically bounded disasters when localized outcome data are unavailable. We employ this strategy to estimate the effect of exposure to severe tornadoes on infant birth weight in the United States from 1991 to 2017. We merge county-month data on singleton births with block-group-level monthly data on the paths of severe tornadoes and block-group data on the distribution of the population at risk of a birth. We then estimate difference-in-differences models in which the treatment variable is equal to the percentage of the population at risk of a birth affected by the tornado. This strategy results in an estimand that is both more interpretable and more policy-relevant than estimands from traditional models. Our findings demonstrate that exposure to a tornado during pregnancy reduced birth weight for Black mothers. © © 2025 The Authors.";"Disasters; Infant health; Statistical methods; Tornadoes; adult; birth weight; epidemiology; female; human; low birth weight; newborn; pregnancy; tornado; United States; Adult; Birth Weight; Female; Humans; Infant, Low Birth Weight; Infant, Newborn; Pregnancy; Tornadoes";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-105027142495&doi=10.1215%2F00703370-12354082&partnerID=40&md5=ba7d23a758d87c1bd9db621ea61ead61"
