"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"wos";"WOS:000548227100004";"10.1016/j.jogn.2020.04.006";"Integrative Review of Pregnancy and Birth Outcomes After Exposure to a Hurricane";"Jeffers, NK; Glass, N";"JOGNN-JOURNAL OF OBSTETRIC GYNECOLOGIC AND NEONATAL NURSING";"2020";"49";"4";"348-360";"0884-2175";"Objective: To appraise and analyze published research on the relationships among hurricane exposure and adverse pregnancy and birth outcomes. Data Sources: A literature search was conducted in four electronic databases: CINAHL Plus, Embase, PubMed, and Web of Science. The following search terms were used: ""cyclonic storms,"" ""cesarean section,"" ""premature birth,"" ""fetal mortality,"" ""low birth weight,"" ""infant mortality,"" ""pregnancy complications,"" and ""pregnancy outcome."" Study Selection: Documents were included if they were peer-reviewed, full-text articles or government documents published in English through February 2020 that focused on the associations among exposure to hurricanes and adverse pregnancy and birth outcomes. The initial search yielded 211 articles, and one article was identified through a hand search. After 48 duplicates were removed, we screened the titles and abstracts of 164 articles. We conducted a full-text review of 57 articles, and 19 articles were included in the integrative review. Data Extraction: We extracted data from the full text of each article into a standardized table with the following headings: author, year of publication, location, hurricane and year, population studied, study design, outcomes, data source, and results. Data Synthesis: We analyzed study findings based on the outcomes of pregnancy complications, preterm birth, cesarean birth, labor and birth complications, low birth weight, abnormal newborn conditions, and fetal mortality. We synthesized data in a narrative format, and the synthesis indicated that hurricane exposure was frequently associated with pregnancy complications, preterm birth, low birth weight, cesarean birth, and abnormal newborn conditions. However, these associations were not always consistent. Extant research is limited by inconsistency among study designs and the type of hurricane exposure. Conclusion: Interdisciplinary teams that include nurses, midwives, obstetricians and gynecologists, and other health care professionals should ensure that hurricane preparedness and response efforts specifically address the needs of pregnant women to mitigate adverse outcomes.";"cesarean birth; cyclonic storm; fetal mortality; infant; infant mortality; low birth weight; pregnancy complications; pregnancy outcome; premature birth; NEW-YORK-CITY; MATERNAL EXPOSURE; NEW-ORLEANS; SOCIOECONOMIC-STATUS; HEALTH; STRESS; KATRINA; IMPACT; LOUISIANA; WOMEN";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000385539300045";"10.1097/MD.0000000000004958";"Increases in perinatal mortality in prefectures contaminated by the Fukushima nuclear power plant accident in Japan: A spatially stratified longitudinal study";"Scherb, HH; Mori, K; Hayashi, K";"MEDICINE";"2016";"95";"38";"";"0025-7974";"Descriptive observational studies showed upward jumps in secular European perinatal mortality trends after Chernobyl. The question arises whether the Fukushima nuclear power plant accident entailed similar phenomena in Japan. For 47 prefectures representing 15.2 million births from 2001 to 2014, the Japanese government provides monthly statistics on 69,171 cases of perinatal death of the fetus or the newborn after 22 weeks of pregnancy to 7 days after birth. Employing change-point methodology for detecting alterations in longitudinal data, we analyzed time trends in perinatal mortality in the Japanese prefectures stratified by exposure to estimate and test potential increases in perinatal death proportions after Fukushima possibly associated with the earthquake, the tsunami, or the estimated radiation exposure. Areas with moderate to high levels of radiation were compared with less exposed and unaffected areas, as were highly contaminated areas hit versus untroubled by the earthquake and the tsunami. Ten months after the earthquake and tsunami and the subsequent nuclear accident, perinatal mortality in 6 severely contaminated prefectures jumped up from January 2012 onward: jump odds ratio 1.156; 95% confidence interval (1.061, 1.259), P-value 0.0009. There were slight increases in areas with moderate levels of contamination and no increases in the rest of Japan. In severely contaminated areas, the increases of perinatal mortality 10 months after Fukushima were essentially independent of the numbers of dead and missing due to the earthquake and the tsunami. Perinatal mortality in areas contaminated with radioactive substances started to increase 10 months after the nuclear accident relative to the prevailing and stable secular downward trend. These results are consistent with findings in Europe after Chernobyl. Since observational studies as the one presented here may suggest but cannot prove causality because of unknown and uncontrolled factors or confounders, intensified research in various scientific disciplines is urgently needed to better qualify and quantify the association of natural and artificial environmental radiation with detrimental genetic health effects at the population level.";"change-point analysis; detrimental pregnancy outcome; ionizing radiation; nuclear accident; radiation induced genetic effect; stillbirth; CHERNOBYL REACTOR ACCIDENT; SEX-RATIO; IONIZING-RADIATION; CHILDHOOD-CANCER; X-RAYS; GERMANY; BIRTH; WOMEN; RISK; STILLBIRTH";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000368837300014";"10.1061/(ASCE)NH.1527-6996.0000204";"Measuring the Storm: Methods of Quantifying Hurricane Exposure with Pregnancy Outcomes";"Grabich, SC; Horney, J; Konrad, C; Lobdell, DT";"NATURAL HAZARDS REVIEW";"2016";"17";"1";"";"1527-6988";"Increasing coastal populations and storm intensity may lead to more adverse health effects from tropical storms and hurricanes. Exposure during pregnancy can influence birth outcomes through mechanisms related to healthcare, infrastructure disruption, stress, nutrition, and injury. However, accurate estimation of health effects may be limited by nonspecific exposure definitions that create potential misclassification. The two predominant hurricane exposure assignments are (1) the county of a FEMA presidential disaster declaration; and (2) the specified area within a storm track. The authors propose a third method: meteorological severity of wind speed. Based on the Saffir-Simpson categories, wind speed was examined through binary and quartile comparisons. All three methods of exposure classification were compared by examining the associations with county-level preterm birth and low-birth-weight rates among Florida women who were pregnant during the 2004 hurricane season. The county-level environmental quality index developed by the EPA was used to control for county-level environmental factors. Although the models yielded unexpected negative results and insignificant rate differences, a descriptive and mapping analysis of the exposure methods showed clear heterogeneity of county exposure. (C) 2015 American Society of Civil Engineers.";"Hurricanes; Natural disasters; Health hazards; Public health; Weather conditions; Climate change; TROPICAL-CYCLONE INTENSITY; SIZE ESTIMATION ALGORITHMS; PRETERM DELIVERY; NATURAL DISASTER; BIRTH OUTCOMES; HEALTH; RISK; STRESS; SYSTEM; FETAL";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001577811600002";"10.1016/j.ijheh.2025.114670";"A systematic review with meta-analysis on the effects of maternal exposure to natural disasters on human birth outcomes";"Lawler, K; Behie, A; Richardson, A";"INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH";"2025";"270";"";"";"1438-4639";"Natural disasters have generally been associated with an increase in adverse birth outcomes, including preterm birth (PTB) and low birthweight (LBW) - two key markers of infant health that are predictive of infant mortality and life-long medical disabilities. However, there is considerable inconsistency between studies which makes it difficult to inform policy on pregnancy during and after natural disasters. In this study, we identify risk factors for pregnant women by undertaking the first meta-analysis on this topic, synthesising data from 42 studies with over 24 million participants. We also perform sub-group analysis on disaster type, a country's economic development, and trimester of exposure, addressing associations that can often not be examined in single studies. We found natural disasters to be associated with increased odds of both LBW (OR = 1.063) and PTB (OR = 1.075), with the largest effects seen from exposure in low Human Development Index countries (LBW: OR = 1.130; PTB: OR = 1.315), in first trimester (LBW: OR = 1.079; PTB: OR = 1.153), and following earthquake exposure for PTB (OR = 1.154). Our findings highlight the importance of directing disaster recovery efforts towards these vulnerable groups, to minimise the impacts on infant health following natural disasters.";"Natural disaster; Environmental disaster; Pregnancy; Preterm birth; Low birthweight; PRETERM BIRTH; HURRICANE-KATRINA; GESTATIONAL-AGE; PRENATAL STRESS; PREGNANCY; QUALITY; LIFE; FLOOD; WEIGHT; ASSOCIATION";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000434291900017";"10.1017/S1049023X18000183";"Regional Birth Outcomes after the 2011 Great East Japan Earthquake and Tsunami in Miyagi Prefecture";"Sugawara, J; Iwama, N; Hoshiai, T; Tokunaga, H; Nishigori, H; Metoki, H; Okamura, K; Yaegashi, N";"PREHOSPITAL AND DISASTER MEDICINE";"2018";"33";"2";"215-219";"1049-023X";"Objectives: This study was aimed to analyze post-disaster birth outcomes in coastal and inland regions of Miyagi Prefecture, Japan. Methods: Primary data sets were compiled from birth records of obstetric facilities and 12,808 patients were analyzed for baseline birth outcomes by region. Regional risk analysis of the low-birth-weight rate and premature birth rate were conducted using multi-level logistic regression analysis. Results: From overall baseline birth outcomes, a preterm birth rate was 4.6% and low-birth-weight rate was 8.8%. Regional analysis revealed that a preterm birth rate was 3.2% (coastal) and 5.0% (inland), respectively, and the rate of low birth weight was 6.5% in the coastal and 8.5% in the inland region. In the risk analysis of low-birth-weight rate and preterm birth rate, the risk in the coastal region could not be considered any higher than in the inland region (adjusted odds ratio 0.91 [0.73-1.14] and 0.85 [0.46-1.59], respectively). Conclusions: The incidence of preterm birth and low birth weight were not adversely affected by the disaster. Early transfer and intensive medical intervention may have led to those findings. Further survey will be necessary to determine the long-term effects in both mothers and children.";"Great East Japan Earthquake; low birth weight; perinatal outcome; preterm labor; IMPACT";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001317324900001";"10.1016/j.envint.2024.109007";"Short-term effects of wildfire-specific fine particulate matter and its carbonaceous components on perinatal outcomes: A multicentre cohort study in New South Wales, Australia";"Nyadanu, SD; Foo, D; Pereira, G; Mickley, LJ; Feng, X; Bell, ML";"ENVIRONMENT INTERNATIONAL";"2024";"191";"";"";"0160-4120";"Background: Epidemiological evidence on the association between wildfire-specific fine particulate matter (PM2.5) and its carbonaceous components with perinatal outcomes is limited. We aimed to examine the short-term effects of wildfire-specific PM2.5 and its carbonaceous components on perinatal outcomes. Methods: A multicentre cohort of 9743 singleton births during the wildfire seasons from 1 September 2009 to 31 December 2015 across six cities in New South Wales, Australia were linked with daily wildfire-specific PM2.5 and carbonaceous components (organic carbon and black carbon). Adjusted distributed lag Cox regression models with spatial clustering were performed to estimate daily and cumulative adjusted hazard ratios (aHRs) during the last four gestational weeks for preterm birth, stillbirth, nonvertex presentation, low 5-min Apgar score, special care nursery/neonatal intensive care unit (SCN/NICU) admission, and caesarean section. Results: Daily aHRs per 10 mu g/m(3) PM2.5 showed nearly inverted 'U'-shaped positive associations and daily cumulative aHRs that increased with increasing duration of the exposures. The aHRs for lag 0-6 days were 1.17 (95 % CI: 1.04, 1.32) for preterm birth, 1.40 (95 % CI: 1.11, 1.78) for stillbirth, 1.20 (95 % CI: 1.08, 1.33) for nonvertex presentation, 1.12 (95 % CI: 0.93, 1.35) for low 5-min Apgar score, 0.99 (95 % CI: 0.83, 1.19) for SNC/NICU admission, and 1.01 (95 % CI: 0.94, 1.08) for caesarean section. Organic carbon and black carbon components for lag 0-6 days showed positive associations. The highest component-specific aHRs were 1.09 (95 % CI: 1.03, 1.15) and 4.57 (95 % CI: 1.96, 10.68) for stillbirth per 1 mu g/m(3) organic carbon and black carbon, respectively. The subgroups identified as most vulnerable were female births, births to mothers with low socioeconomic status, and births to mothers with high biothermal exposure. Conclusions: Positive associations of short-term wildfire-specific PM2.5 exposure and its carbonaceous components with adverse perinatal outcomes suggest that policies to reduce exposure would benefit public health.";"Bushfire; Organic carbon; Black carbon; Climate change; Air pollution; Pregnancy outcomes; LOW-BIRTH-WEIGHT; PRETERM BIRTH; AMBIENT PM2.5; EXPOSURE; ASSOCIATION";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001170493900011";"10.7758/RSF.2024.10.1.11";"Unequal Effects of Wildfire Exposure on Infant Health by Maternal Education, 1995-2020";"Rauscher, E; Cao, XY";"RSF-THE RUSSELL SAGE JOURNAL OF THE SOCIAL SCIENCES";"2024";"10";"1";"255-274";"2377-8253";"Using National Vital Statistics Birth and Fetal Death Data from 1995 to 2020 linked to county-level information on wildfires, we use variation in wildfire timing to examine how effects of wildfire exposure on infant health vary by maternal education. Results indicate that wildfire exposure increases the likelihood of low birth weight and fetal death, but effects vary by both trimester and maternal education. Mediation analyses suggest the variation by maternal education reflects selective survival and unequal sensitivity, rather than differential parental response to wildfires. In addition, mediation analyses suggest that maternal behaviors explain a greater share of the relationship between wildfire exposure and infant health than air quality. Wildfires may therefore reduce infant health through stress.";"wildfires; infant health; fetal death; inequality; LOW-BIRTH-WEIGHT; AMBIENT AIR-POLLUTION; PRETERM BIRTH; SOCIOECONOMIC-STATUS; SOUTHERN CALIFORNIA; PREGNANCY OUTCOMES; COGNITIVE FUNCTION; CHILDREN BORN; MORTALITY; ASSOCIATION";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000959966400001";"10.1016/j.envint.2023.107879";"Preterm birth and term low birth weight associated with wildfire-specific PM2.5: A cohort study in New South Wales, Australia during 2016-2019";"Zhang, YW; Ye, TT; Yu, P; Xu, RB; Chen, GB; Yu, WH; Song, JN; Guo, YM; Li, SS";"ENVIRONMENT INTERNATIONAL";"2023";"174";"";"";"0160-4120";"Background: Exposure to wildfire smoke has been linked with a range of health outcomes. However, to date, evidence is limited for the association between wildfire-specific PM2.5, a primary emission of wildfire smoke, and adverse birth outcomes.Objective: We aimed to estimate the risk and burden of preterm birth/term low birth weight, associated with maternal exposure to wildfire-specific PM2.5.Methods: A total of 330,884 birth records with maternal information were collected from the New South Wales Australia from 2015 to 2019, covering 523 residential communities. Daily wildfire-specific PM2.5 at a 0.25 degrees x 0.25 degrees (approximate to 25 km x 25 km) resolution was estimated by a machine learning method combining 3-D chemical transport model (GEOS-Chem) and reanalysis meteorological data. Cox proportional hazards models were implemented to evaluate the association between wildfire-specific PM2.5 and preterm birth/term low birth weight. Number and fraction of preterm birth/term low birth weight attributable to wildfire-specific PM2.5 during pregnancy were calculated.Results: Per one interquartile-range rise in wildfire-specific PM2.5 was found to be associated with 6.9% (HR: 1.069, 95% CI: 1.058-1.081) increased risk of preterm birth and 3.6% (HR: 1.036, 95% CI: 1.014-1.058) higher risk of term low birth weight. The most susceptible gestational window was the 2nd trimester for preterm birth whereas the 1st for term low birth weight. We estimated that 14.30% preterm births and 8.04% term low birth weight cases were attributable to maternal exposure to wildfire-specific PM2.5 during the whole pregnancy. Male infants and mothers aged >= 40, experiencing temperature extremes or living in the inner region, and concepted during spring had higher risks of preterm birth/term low birth weight associated with wildfire-specific PM2.5. Comparatively, mothers with advanced age have a higher risk of preterm birth while younger mothers were more likely to deliver term newborns with low birth weight, when being exposed to wildfire-specific PM2.5. Pregnancy - induced hypertension enhanced the risk of preterm birth associated with wildfire-specific PM2.5.Conclusions: This study strengthened robust evidence on the enhanced risk of preterm birth/term low birth weight associated with maternal exposure to wildfire-specific PM2.5. In light of higher frequency and intensity of wildfire occurrences globally, more special attention should be paid to pregnant women by policy makers.";"Preterm birth; Term low birth weight; Wildfire; Air pollution; Cohort study; FINE PARTICULATE MATTER; AMBIENT-TEMPERATURE; AIR-POLLUTION; DNA-DAMAGE; EXPOSURE; OUTCOMES; PREGNANCY; DELIVERY; CHINA; RISK";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001064711900001";"10.1007/s40471-023-00329-9";"Natural Disaster Epidemiology and Reproductive Health";"Harville, EW; Northland, B";"CURRENT EPIDEMIOLOGY REPORTS";"2023";"10";"4";"169-185";"2196-2995";"Purpose of ReviewTo examine epidemiologic concepts related to research conducted on reproductive health after disaster, summarize the current state of the literature on how disaster affects reproductive health, and report on interventions to mitigate disaster outcomes.Recent FindingsMany disaster epidemiologic studies of pregnancy rely on vital statistics. Issues like timeliness of research, migration of affected communities, and convenience sampling are important to consider in research design and interpretation. The few interventions in pregnant populations after disaster focus on mental health, with mixed results.SummaryDisaster research intrinsically has challenges due to the disruption that disasters pose to communities. Disasters' effects on fertility and infant outcomes like preterm birth and low birthweight have been well-studied, generally indicating negative effects. Research gaps exist relative to hypertensive diseases of pregnancy, gestational diabetes, and miscarriage. Interventions centered around preventing negative reproductive health outcomes in post-disaster settings are few.";"Disaster; Hurricane; Earthquake; Epidemiology; Pregnancy; Reproductive health; EAST JAPAN EARTHQUAKE; SECONDARY SEX-RATIO; HURRICANE-KATRINA; COMMUNITY ASSESSMENT; MATERNAL EXPOSURE; PRENATAL STRESS; OUTCOMES; MANAGEMENT; PREGNANCY; BIRTH";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000763768300001";"10.1017/dmp.2021.367";"Hurricane Michael and Adverse Birth Outcomes in the Florida Panhandle: Analysis of Vital Statistics Data";"Harville, EW; Pan, K; Beitsch, L; Sherchan, SP; Gonsoroski, E; Uejio, C; Lichtveld, MY";"DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS";"2022";"17";"";"";"1935-7893";"Objective: The aim of this study was to examine birth outcomes in areas affected by Hurricane Michael. Methods: Vital statistics data of 2017-2019 were obtained from the state of Florida. Births occurring in the year before and after the date of Hurricane Michael (October 7, 2018) were used. Florida counties were divided into 3 categories reflecting extent of impact from Hurricane Michael. Birth outcomes including incidence of preterm birth (PTB), low birth weight (LBW), and small for gestational age (SGA) were also compared before and after Hurricane Michael. Spontaneous and indicated PTBs were distinguished based on previously published algorithms. Multiple regression was used to control for potential confounders. Results: Both LBW (aRR 1.19, 95% CI: 1.07, 1.32) and SGA (aRR 1.11, 95% CI: 1.01, 1.21) were higher in the year after Michael than the year before in the most-affected area; a similar effect was not seen in other areas. A stronger effect was seen for exposure in the first trimester or in the 2 months after Michael than in the second or third trimester. Conclusion: Consistent with many previous studies, this study of Hurricane Michael found an effect on fetal growth.";"birth weight; disaster; natural; fetal growth; preterm birth; trimester; WORLD-TRADE-CENTER; PREGNANCY OUTCOMES; PRETERM BIRTH; WEIGHT; STRESS; EXPOSURE; DISASTER; FLOOD; ASSOCIATION; LOUISIANA";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000339733700016";"10.1007/s13524-014-0310-0";"The Effect of Prenatal Natural Disaster Exposure on School Outcomes";"Fuller, SC";"DEMOGRAPHY";"2014";"51";"4";"1501-1525";"0070-3370";"This study looks at the impact of exposure to natural disasters during pregnancy on the educational outcomes of North Carolina children at the third grade level. A broad literature relates negative birth outcomes to poor educational performance, and a number of recent studies have examined the effect of prenatal exposure to natural disasters on birth outcomes. This study takes the next step by considering how prenatal exposure affects later outcomes. Combining North Carolina administrative data on births and school performance with disaster declarations from the U.S. Federal Emergency Management Agency (FEMA) allows for the identification of children who were exposed to disasters during prenatal development. These children are compared with other children born in the same county who were not exposed to disasters while in utero. Regression results suggest that children exposed to hurricanes prenatally have lower scores on third grade standardized tests in math and reading. Those exposed to flooding or tornadoes also have somewhat lower math scores. Additionally, results suggest that these negative effects are more concentrated among children in disadvantaged subgroups, especially children born to black mothers. However, no evidence exists that these effects are mediated by common measures of birth outcomes, including birth weight and gestational age.";"Natural disaster; Birth weight; Prenatal development; Academic achievement; LOW-BIRTH-WEIGHT; FETAL ORIGINS HYPOTHESIS; PROJECT ICE STORM; MATERNAL STRESS; SOCIAL VULNERABILITY; HEALTH OUTCOMES; UNITED-STATES; CHILDREN; ACHIEVEMENT; ENVIRONMENT";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001096423400001";"10.1016/j.ejogrb.2023.10.002";"The effect of earthquake experience on pregnancy outcomes: A systematic review and meta-analysis";"Aktoz, F; Gunes, AC; Yakin, K";"EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY";"2023";"291";"";"70-75";"0301-2115";"Objectives: Pregnant women are vulnerable to the health consequences of earthquakes, experiencing stress and limited access to healthcare. Despite the widespread impact of these events, knowledge about their effects on pregnancy outcomes is scarce and inconsistent. This systematic review and meta-analysis aimed to evaluate the available evidence, estimate the overall effect, and identify key research gaps about earthquake on pregnant women. Study Design: A comprehensive search of English-language peer-reviewed articles was conducted using PubMed and Web of Science Core Collection. Various combinations of keywords related to earthquakes and pregnancy outcomes were used. Studies comparing quantitative data on pregnancy outcomes between earthquake-affected and unaffected pregnant women were included. Random and fixed-effects models were used to estimate the pooled effect size. Results: The meta-analysis revealed no significant difference in preterm delivery rates (OR: 1.18; 95 % CI: 0.94-1.47; I2 = 75 %; five studies, 26,365 women) and low birth weight (LBW) infant delivery rates (OR: 1.19; 95 % CI: 0.83-1.71; I2 = 72 %; three studies, 16,127 women) between the earthquake-affected and control groups. However, a statistically significant increase in small-for-gestational-age (SGA) infants was observed in the earthquake-affected group (OR: 1.25; 95 % CI: 1.08-1.43; I2 = 0 %; two studies, 10,238 women). Data on miscarriage and stillbirth rates were not suitable for meta-analysis. Conclusions: Limited evidence suggests that exposure to earthquakes may be associated with adverse pregnancy outcomes. Further studies are needed to confirm the increased risk of SGA in the affected population and to inform disaster management plans by enhancing our understanding of the adversities associated with earthquake exposure through more comprehensive epidemiologic research.";"Earthquake; Low birth weight; Miscarriage; Perinatal outcomes; Preterm delivery; Small for gestational age; EAST JAPAN EARTHQUAKE; PERINATAL OUTCOMES; BIRTH; STRESS; NEWBORNS; HEALTH; PRETERM; RISK";"";"";"";"";"English";"JOUR";""
